2015-10-12__12_10_40|187|allPlayers11_125__DS89|3|1|1146|933|3|1|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (9, 1), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 0), (0, 5), (0, 7), (0, 8), (1, 9), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2), (1, 3)|(0, 1), (2, 1), (1, 0), (2, 0), (1, 1)
2015-10-12__12_10_40|974|allPlayers11_125__DS90|3|2|971|1050|2|3|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (9, 1), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (0, 1), (1, 0), (3, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 5), (1, 4), (5, 0), (3, 2), (4, 1), (2, 3), (1, 5), (4, 2), (3, 3), (2, 4), (5, 1)|(0, 0), (3, 4), (0, 1), (1, 2), (2, 3), (3, 3), (2, 2), (1, 1)|(0, 0), (1, 0), (3, 0), (2, 0), (4, 0)
2015-10-12__12_10_40|184|allPlayers11_125__DS91|3|4|1042|892|3|4|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 0), (5, 1), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (2, 2), (2, 0)|(0, 0), (0, 3), (0, 1), (1, 2), (1, 0), (0, 2), (1, 3), (1, 1)|(0, 0), (0, 3), (0, 1), (0, 2), (1, 3)
2015-10-12__12_10_41|8|allPlayers11_125__DS97|4|1|1341|955|4|1|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (3, 1), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (2, 1), (1, 0), (1, 1)|(0, 0), (0, 5), (0, 10), (0, 7), (0, 8), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2), (1, 3)|(0, 0), (0, 3), (0, 1), (0, 4), (0, 2)
2015-10-12__12_10_40|16|allPlayers11_125__DS98|4|2|1028|1417|2|4|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (2, 2), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (2, 1), (1, 0), (2, 0)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (2, 0), (4, 0)
2015-10-12__12_10_40|190|allPlayers11_125__DS99|4|3|952|1006|3|4|(0, 0), (3, 2), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (2, 0)|(0, 0), (0, 5), (0, 3), (0, 1), (1, 0), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 3), (0, 1), (1, 0), (0, 2)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (0, 1), (1, 0), (3, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 3), (0, 1), (0, 2), (1, 3)
2015-10-12__12_10_40|9|allPlayers11_125__DS147|1|4|887|1354|4|1|(0, 0), (0, 5), (0, 10), (0, 7), (0, 8), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2), (1, 3)|(0, 0), (0, 3), (0, 1), (0, 4), (0, 2)|(0, 0), (3, 2), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (1, 0), (1, 1), (2, 0)
2015-10-12__12_10_40|390|allPlayers11_125__DS149|1|6|858|1237|6|1|(0, 0), (0, 5), (0, 7), (0, 8), (1, 9), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 7), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 1), (2, 1), (1, 0), (2, 0), (1, 1)|(0, 0), (0, 5), (5, 0), (0, 3), (0, 1), (1, 0), (3, 0), (0, 4), (0, 2), (2, 0), (4, 0)|(0, 0), (0, 3), (0, 1), (1, 2), (2, 1), (1, 0), (0, 2), (1, 1)|(0, 0), (0, 3), (0, 1), (1, 0), (0, 2)
2015-10-12__12_10_40|15|allPlayers11_125__DS153|2|1|1035|941|2|1|(0, 5), (1, 4), (5, 0), (3, 2), (4, 1), (2, 3), (1, 5), (4, 2), (3, 3), (2, 4), (5, 1)|(0, 0), (3, 4), (0, 1), (1, 2), (2, 3), (3, 3), (2, 2), (1, 1)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)|(0, 0), (0, 5), (0, 7), (0, 8), (1, 9), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2), (1, 3)|(0, 1), (2, 1), (1, 0), (2, 0), (1, 1)
2015-10-12__12_10_40|18|allPlayers11_125__DS159|2|8|1087|979|2|8|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)|(0, 0), (1, 4), (0, 3), (1, 2), (2, 1), (1, 0), (2, 3), (0, 4), (1, 3), (2, 2), (1, 1)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (1, 2), (1, 0), (0, 2)
2015-10-12__12_10_41|195|allPlayers11_125__DS163|3|4|968|968|4|4|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (3, 1), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 3), (0, 1), (1, 0), (0, 2)
2015-10-12__12_10_40|129|allPlayers11_125__DS166|3|7|1001|1011|7|3|(0, 0), (5, 0), (9, 0), (0, 1), (1, 0), (3, 0), (7, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (0, 1), (1, 0), (3, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (2, 0), (1, 1)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (9, 1), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (2, 1), (1, 0), (3, 0), (2, 0)
2015-10-12__12_10_40|2584|allPlayers11_125__DS167|3|8|1082|950|3|8|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)|(0, 0), (1, 4), (0, 3), (1, 2), (2, 1), (1, 0), (2, 3), (0, 4), (1, 3), (2, 2), (1, 1)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (1, 2), (1, 0), (0, 2)
2015-10-12__12_10_41|15|allPlayers11_125__DS170|4|2|1038|1417|2|4|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (3, 1), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (2, 1), (1, 0), (1, 1)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (2, 0), (4, 0)
2015-10-12__12_10_40|355|allPlayers11_125__DS173|4|6|1126|1141|6|4|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (1, 1), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 1), (2, 1), (1, 0), (1, 1), (2, 0)|(0, 0), (0, 5), (0, 10), (0, 7), (0, 8), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2), (1, 1)|(0, 0), (0, 3), (0, 1), (0, 4), (0, 2)
2015-10-12__12_10_41|755|allPlayers11_125__DS179|5|3|992|1224|3|5|(0, 0), (3, 4), (4, 5), (0, 1), (1, 2), (2, 3), (5, 5), (3, 3), (4, 4), (2, 2), (1, 1)|(0, 0), (0, 1), (2, 1), (1, 2), (1, 0), (3, 0), (1, 1), (2, 0)|(0, 0), (0, 1), (1, 0), (1, 1), (2, 0)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (7, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (2, 0), (4, 0)
2015-10-12__12_10_41|1550|allPlayers11_125__DS180|5|4|1052|845|5|4|(0, 0), (3, 4), (4, 5), (0, 1), (1, 2), (2, 3), (5, 5), (3, 3), (4, 4), (2, 2), (1, 1)|(0, 0), (0, 1), (2, 1), (1, 2), (1, 0), (3, 0), (1, 1), (2, 0)|(0, 0), (0, 1), (2, 1), (1, 0), (1, 1)|(0, 0), (0, 3), (0, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (1, 1), (2, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (7, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (2, 0), (4, 0)
2015-10-12__12_10_40|353|allPlayers11_125__DS185|6|1|1253|854|6|1|(0, 0), (0, 5), (5, 0), (0, 3), (0, 1), (1, 0), (3, 0), (0, 4), (0, 2), (2, 0), (4, 0)|(0, 0), (0, 3), (0, 1), (1, 2), (2, 1), (1, 0), (0, 2), (1, 1)|(0, 0), (0, 3), (0, 1), (1, 0), (0, 2)|(0, 0), (0, 5), (0, 7), (0, 8), (1, 9), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 7), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 1), (2, 1), (1, 0), (2, 0), (1, 1)
2015-10-12__12_10_41|398|allPlayers11_125__DS186|6|2|1022|893|6|2|(0, 0), (0, 5), (5, 0), (0, 3), (0, 1), (1, 0), (3, 0), (0, 4), (0, 2), (2, 0), (4, 0)|(0, 0), (0, 3), (0, 1), (1, 2), (2, 1), (1, 0), (0, 2), (1, 1)|(0, 0), (0, 3), (0, 1), (0, 2), (1, 1)|(0, 5), (1, 4), (5, 0), (3, 2), (4, 1), (2, 3), (1, 5), (4, 2), (3, 3), (2, 4), (5, 1)|(0, 0), (5, 0), (1, 0), (3, 0), (7, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 2), (2, 2), (1, 1)
2015-10-12__12_10_40|357|allPlayers11_125__DS188|6|4|940|881|6|4|(0, 0), (0, 5), (0, 10), (0, 7), (0, 8), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2), (1, 1)|(0, 0), (0, 1), (1, 2), (0, 2), (1, 3)|(0, 0), (0, 3), (0, 1), (2, 1), (1, 0), (2, 3), (3, 0), (0, 2), (1, 3), (3, 3), (2, 0)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 3), (0, 1), (1, 0), (0, 2)
2015-10-12__12_10_41|358|allPlayers11_125__DS190|6|7|1024|1003|6|7|(0, 0), (0, 5), (5, 0), (0, 3), (0, 1), (1, 0), (3, 0), (0, 4), (0, 2), (2, 0), (4, 0)|(0, 0), (0, 3), (0, 1), (1, 2), (2, 1), (1, 0), (0, 2), (1, 1)|(0, 0), (0, 3), (0, 1), (0, 2), (1, 1)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (9, 1), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (7, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)
2015-10-12__12_10_41|76|allPlayers11_125__DS195|7|3|1068|997|7|3|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (9, 1), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)|(0, 0), (5, 0), (9, 0), (0, 1), (1, 0), (3, 0), (7, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (0, 1), (1, 0), (3, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)
2015-10-12__12_10_40|344|allPlayers11_125__DS198|7|6|1034|1001|7|6|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (9, 1), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (7, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 0), (0, 5), (5, 0), (0, 3), (0, 1), (1, 0), (3, 0), (0, 4), (0, 2), (2, 0), (4, 0)|(0, 0), (0, 3), (0, 1), (1, 2), (2, 1), (1, 0), (0, 2), (1, 1)|(0, 0), (0, 3), (0, 1), (0, 2), (1, 1)
2015-10-12__12_10_41|17|allPlayers11_125__DS202|8|2|944|1114|2|8|(0, 0), (1, 4), (0, 3), (1, 2), (2, 1), (1, 0), (2, 3), (0, 4), (1, 3), (2, 2), (1, 1)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (1, 2), (1, 0), (0, 2)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)
2015-10-12__12_10_40|15|allPlayers11_125__DS207|8|7|972|1061|7|8|(0, 0), (1, 4), (0, 3), (1, 2), (2, 1), (1, 0), (2, 3), (0, 4), (1, 3), (2, 2), (1, 1)|(0, 0), (0, 5), (1, 6), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 0), (0, 1), (1, 2), (1, 0), (0, 2)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (6, 1), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)
2015-10-12__12_10_41|21|allPlayers11_125__DS209|9|1|1163|1038|9|1|(0, 0), (5, 0), (5, 4), (1, 0), (3, 0), (5, 2), (5, 5), (5, 1), (2, 0), (4, 0), (5, 3)|(0, 0), (2, 1), (1, 0), (3, 0), (4, 1), (3, 1), (2, 0), (1, 1)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 0), (0, 5), (0, 10), (0, 7), (0, 8), (0, 3), (0, 1), (0, 4), (0, 6), (0, 9), (0, 2)|(0, 0), (0, 5), (0, 7), (0, 3), (0, 1), (0, 4), (0, 6), (0, 2)|(0, 1), (2, 1), (1, 0), (2, 0), (1, 1)
2015-10-12__12_10_41|307|allPlayers11_125__DS211|9|3|983|1209|3|9|(0, 0), (5, 0), (5, 4), (1, 0), (3, 0), (5, 2), (5, 5), (5, 1), (2, 0), (4, 0), (5, 3)|(0, 0), (2, 1), (1, 0), (3, 0), (4, 1), (3, 1), (2, 0), (1, 1)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 0), (5, 0), (9, 0), (1, 0), (3, 0), (7, 0), (10, 0), (6, 0), (8, 0), (2, 0), (4, 0)|(0, 0), (5, 0), (1, 0), (3, 0), (7, 0), (6, 0), (2, 0), (4, 0)|(0, 0), (1, 0), (3, 0), (3, 1), (2, 0)
2015-10-12__12_10_41|602|allPlayers11_125__DS213|9|5|1032|1188|5|9|(0, 0), (5, 0), (5, 4), (1, 0), (3, 0), (5, 2), (5, 5), (5, 1), (2, 0), (4, 0), (5, 3)|(0, 0), (2, 1), (1, 0), (3, 0), (4, 1), (3, 1), (2, 0), (1, 1)|(0, 0), (1, 0), (3, 0), (2, 0), (4, 0)|(0, 0), (3, 4), (4, 5), (0, 1), (1, 2), (2, 3), (5, 5), (3, 3), (4, 4), (2, 2), (1, 1)|(0, 0), (0, 1), (2, 1), (1, 2), (1, 0), (3, 0), (1, 1), (2, 0)|(0, 0), (0, 1), (1, 0), (1, 1), (2, 0)
2015-10-12__12_10_41|20|allPlayers11_125__DS216|9|8|1026|1002|9|8|(0, 0), (5, 0), (5, 4), (1, 0), (3, 0), (5, 2), (5, 5), (5, 1), (2, 0), (4, 0), (5, 3)|(0, 0), (2, 1), (1, 0), (3, 0), (4, 1), (3, 1), (2, 0), (1, 1)|(0, 0), (0, 1), (1, 0), (3, 0), (2, 0)|(0, 0), (1, 4), (0, 3), (1, 2), (2, 1), (1, 0), (2, 3), (0, 4), (1, 3), (2, 2), (1, 1)|(0, 0), (1, 4), (0, 1), (1, 2), (1, 0), (0, 2), (1, 3), (1, 1)|(0, 0), (0, 1), (1, 2), (1, 0), (0, 2)
